"section","n","tau","kappa","estimator","replications","coverage","rejection_count","rejection_rate","MCSE","Wilson_lower","Wilson_upper","mean_W_true","median_W_true","q90_W_true","q95_W_true","max_W_true","coverage_rank","q50","q90","q95","q99","mean","maximum","q90_chisq2","q95_chisq2","q99_chisq2","aggregation","pilot_RMSE","authors_RMSE","RMSE_difference","RMSE_ratio","pilot_MAE","authors_MAE","MAE_difference","MAE_ratio","pilot_bias_estimate_minus_truth","pilot_bias_truth_minus_estimate","authors_bias_truth_minus_estimate","harmonized_bias_difference","all_grid_accepted_but_not_covered","no_grid_point_accepted_but_covered","grid_measure_four_but_not_covered","delta","power","null_rejection_rate","power_below_size","metric","value"
"coverage_matrix",1000,0.25,0.1,"Oracle-GMM",50,0.96,2,0.04,0.027712812921102,0.86539909312493,0.98896111567238,1.92671783284565,1.51544833217236,4.19561951028005,5.08946827277968,8.65055426898583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.25,0.1,"Full-GMM",50,0.98,1,0.02,0.0197989898732233,0.895045564103622,0.996460740728354,1.82873286261612,1.38763758358412,4.1058251829665,5.31715291824091,6.50821322756833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.25,0.1,"DML-IVQR",50,0.98,1,0.02,0.0197989898732233,0.895045564103622,0.996460740728354,1.54830430107378,1.0565573773237,3.50940924737604,4.21475378187205,7.96773840129056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.5,1,"Oracle-GMM",50,0.88,6,0.12,0.0459565011723042,0.76195182616797,0.943823998490677,2.42159742320493,1.57070105014845,6.12881222254228,8.02318344004753,10.2814142544475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.5,1,"Full-GMM",50,0.84,8,0.16,0.0518459255872629,0.71485783936965,0.916625793219666,2.82511504397638,1.86319927099098,6.62088821664227,8.47799185466797,14.0255261211246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.5,1,"DML-IVQR",50,0.84,8,0.16,0.0518459255872629,0.71485783936965,0.916625793219666,3.29505635310336,2.52767602940994,7.14783903026726,8.62479750739634,12.9221342447782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.5,0.5,"Oracle-GMM",50,0.88,6,0.12,0.0459565011723042,0.76195182616797,0.943823998490677,2.43959239214096,1.42196560489029,6.18759092044681,6.58219106462878,11.6354108751572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.5,0.5,"Full-GMM",50,0.94,3,0.06,0.0335857112474933,0.837829083111618,0.979385029651026,2.34867442543022,1.72013534332962,5.17762399318081,6.24749422738963,11.605644317412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.5,0.5,"DML-IVQR",50,0.88,6,0.12,0.0459565011723042,0.76195182616797,0.943823998490677,2.35230635719258,1.69346954215508,7.11550249960138,8.65710132969311,10.3782477431245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.5,0.25,"Oracle-GMM",50,0.92,4,0.08,0.0383666521865017,0.811617530816572,0.968450485911407,2.1537607689036,1.15980455983718,5.74485144533057,7.20219098649604,9.41629656517335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.5,0.25,"Full-GMM",50,0.92,4,0.08,0.0383666521865017,0.811617530816572,0.968450485911407,2.42205937368211,1.5511792403975,5.46559581988886,7.17056097436242,11.2623575876031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.5,0.25,"DML-IVQR",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.2547882556996,1.49209027137021,5.52916160579948,7.54355987422504,12.2180591096732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.5,0.1,"Oracle-GMM",50,0.86,7,0.14,0.0490713765855412,0.738138062894145,0.930491665729837,2.15035868463012,1.29487572284974,6.40824056681602,7.26954345492514,9.40075835814663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.5,0.1,"Full-GMM",50,0.94,3,0.06,0.0335857112474933,0.837829083111618,0.979385029651026,2.33611601667071,1.95353544855936,4.70179846381334,6.04692557250771,11.6795931784862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.5,0.1,"DML-IVQR",50,0.92,4,0.08,0.0383666521865017,0.811617530816572,0.968450485911407,2.11774858593044,1.07334770134846,5.03653763598211,8.76095839399678,10.3603678118039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.75,1,"Oracle-GMM",50,0.92,4,0.08,0.0383666521865017,0.811617530816572,0.968450485911407,2.65891185900343,1.73354259048114,5.31857978906639,7.31657768651735,15.2930646220486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.75,1,"Full-GMM",50,0.8,10,0.2,0.0565685424949238,0.669628940677746,0.887562499842239,4.0169825924241,2.85626728556116,9.60609384491297,11.272166034559,23.9947069274453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.75,1,"DML-IVQR",50,0.68,16,0.32,0.0659696900098826,0.541897026918559,0.792417837393432,5.70356281960699,4.32303724260713,13.2088412971741,15.9283683843099,29.9303059276301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.75,0.5,"Oracle-GMM",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.7091366521343,1.73299922426568,5.91320884382235,6.52411667037451,14.2670131691065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.75,0.5,"Full-GMM",50,0.92,4,0.08,0.0383666521865017,0.811617530816572,0.968450485911407,2.48263090567671,1.64268030063647,5.06047356166452,6.88312412020979,15.4704985712731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.75,0.5,"DML-IVQR",50,0.82,9,0.18,0.0543323108288245,0.692039463256992,0.902298073297658,3.27046856147402,1.61247126748116,6.9620548508509,11.7772635315736,21.0781420903125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.75,0.25,"Oracle-GMM",50,0.86,7,0.14,0.0490713765855412,0.738138062894145,0.930491665729837,2.53875034919406,1.3551492394608,6.44879183273019,7.90161105482235,12.1094469527164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.75,0.25,"Full-GMM",50,0.96,2,0.04,0.027712812921102,0.86539909312493,0.98896111567238,2.25791085267987,1.66303437290447,4.01304800788095,5.06157876812945,12.879980956075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.75,0.25,"DML-IVQR",50,0.88,6,0.12,0.0459565011723042,0.76195182616797,0.943823998490677,2.45332265250436,1.59865259308429,7.0555061412314,8.95699516647788,10.8832313713577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.75,0.1,"Oracle-GMM",50,0.88,6,0.12,0.0459565011723042,0.76195182616797,0.943823998490677,2.42426147081461,1.96783834883947,6.11535450877053,7.77008784598024,8.9926852277697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.75,0.1,"Full-GMM",50,0.92,4,0.08,0.0383666521865017,0.811617530816572,0.968450485911407,2.48243662224655,1.78622300620771,4.90018244894396,6.27196133932677,13.6717993449504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.75,0.1,"DML-IVQR",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.26111188488855,1.70786631148619,5.00318089245762,6.88077681966593,7.58511162312328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.9,1,"Oracle-GMM",50,0.92,4,0.08,0.0383666521865017,0.811617530816572,0.968450485911407,2.87152706178727,2.51704329848138,5.92854793067274,6.52207100982023,9.00077535349469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.9,1,"Full-GMM",50,0.64,18,0.36,0.0678822509939086,0.501410168761127,0.758612503481533,6.27709273196839,4.3849575870277,15.4838303455086,18.7794709259582,21.2761951362424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.9,1,"DML-IVQR",50,0.5,25,0.5,0.0707106781186548,0.366445143168286,0.633554856831714,6.67614567265552,5.99628831560352,12.6478673760134,14.2429834468756,21.0453763289558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.9,0.5,"Oracle-GMM",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.3647199095786,1.48268559012581,5.58324673086291,7.21551476402232,9.61389977260574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.9,0.5,"Full-GMM",50,0.82,9,0.18,0.0543323108288245,0.692039463256992,0.902298073297658,3.22645755866836,2.1632339276566,8.07530703582837,8.60741425513274,13.6538865715211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.9,0.5,"DML-IVQR",50,0.88,6,0.12,0.0459565011723042,0.76195182616797,0.943823998490677,3.34734687818495,2.47698188997687,6.96125478722119,9.00097164875326,13.1113203655946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.9,0.25,"Oracle-GMM",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.43154101757376,1.53538870969644,5.80153345368706,6.40144441795894,10.8666808213212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.9,0.25,"Full-GMM",50,0.94,3,0.06,0.0335857112474933,0.837829083111618,0.979385029651026,2.23039764037427,1.5295225216772,4.85473065633303,5.99729489946109,8.85139617374311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.9,0.25,"DML-IVQR",50,0.92,4,0.08,0.0383666521865017,0.811617530816572,0.968450485911407,2.35694152077881,1.46421569807874,4.54821993889242,6.83873006814348,11.2475393440804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.9,0.1,"Oracle-GMM",50,0.92,4,0.08,0.0383666521865017,0.811617530816572,0.968450485911407,2.37396601363522,1.89489545628693,5.53497218604067,6.53430015408914,8.1550459883222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.9,0.1,"Full-GMM",50,0.92,4,0.08,0.0383666521865017,0.811617530816572,0.968450485911407,2.39048442728846,1.96654670976046,5.50897109235708,6.13779313136258,11.0424409296306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_matrix",1000,0.9,0.1,"DML-IVQR",50,0.94,3,0.06,0.0335857112474933,0.837829083111618,0.979385029651026,2.18851234967213,1.51335064975122,4.35983262128582,6.63468291624659,9.83230634698121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.1,1,"Full-GMM",50,0.36,32,0.64,0.0678822509939086,0.241387496518467,0.498589831238873,10.3309346323001,10.1874717770538,19.6017958105445,21.5540769777024,33.0846679843949,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.9,1,"Full-GMM",50,0.42,29,0.58,0.0697997134664606,0.29375003354712,0.557665582314218,7.57994765790494,6.44391228208959,15.5703790745233,16.2751649434889,25.0006541183203,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.1,1,"Full-GMM",50,0.48,26,0.52,0.0706540869306228,0.347971352865781,0.614882551099554,7.91472597364359,6.87719322188836,15.9947452842865,18.3802439395531,21.8241494924673,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.9,1,"DML-IVQR",50,0.5,25,0.5,0.0707106781186548,0.366445143168286,0.633554856831714,6.67614567265552,5.99628831560352,12.6478673760134,14.2429834468756,21.0453763289558,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.9,1,"Full-GMM",50,0.64,18,0.36,0.0678822509939086,0.501410168761127,0.758612503481533,6.27709273196839,4.3849575870277,15.4838303455086,18.7794709259582,21.2761951362424,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.9,1,"DML-IVQR",50,0.64,18,0.36,0.0678822509939086,0.501410168761127,0.758612503481533,5.45141149585494,4.41729240447183,9.30369801329616,15.0070832467695,18.9659503816707,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.75,1,"DML-IVQR",50,0.68,16,0.32,0.0659696900098826,0.541897026918559,0.792417837393432,5.70356281960699,4.32303724260713,13.2088412971741,15.9283683843099,29.9303059276301,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.25,1,"Full-GMM",50,0.74,13,0.26,0.0620322496770833,0.604468427351512,0.841284725064476,4.91020787912273,3.878843341786,12.9274125437577,15.6865316841371,22.2049664385699,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.75,1,"DML-IVQR",50,0.74,13,0.26,0.0620322496770833,0.604468427351512,0.841284725064476,4.11877063805546,3.05255741263151,8.58930573207662,9.51187687333193,12.5652586704655,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.1,1,"Oracle-GMM",50,0.76,12,0.24,0.060398675482166,0.625873162420571,0.857026086030083,3.77075706869578,3.14285302780147,7.59640430163848,9.82383939811256,11.5161256594062,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.75,1,"Full-GMM",50,0.8,10,0.2,0.0565685424949238,0.669628940677746,0.887562499842239,4.0169825924241,2.85626728556116,9.60609384491297,11.272166034559,23.9947069274453,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.25,1,"Oracle-GMM",50,0.8,10,0.2,0.0565685424949238,0.669628940677746,0.887562499842239,3.56934814823149,1.97609496814672,9.18187481725067,12.7259155325295,18.2816659993776,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.25,1,"Full-GMM",50,0.82,9,0.18,0.0543323108288245,0.692039463256992,0.902298073297658,3.86196382470721,2.97547678542424,10.2853269755287,10.8321692132645,15.8391758461801,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.1,1,"Oracle-GMM",50,0.82,9,0.18,0.0543323108288245,0.692039463256992,0.902298073297658,3.35868768770907,2.6438482502728,7.41353197051233,8.09270270166436,15.5431658482303,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.75,0.5,"DML-IVQR",50,0.82,9,0.18,0.0543323108288245,0.692039463256992,0.902298073297658,3.27046856147402,1.61247126748116,6.9620548508509,11.7772635315736,21.0781420903125,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.9,0.5,"Full-GMM",50,0.82,9,0.18,0.0543323108288245,0.692039463256992,0.902298073297658,3.22645755866836,2.1632339276566,8.07530703582837,8.60741425513274,13.6538865715211,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.9,0.25,"Full-GMM",50,0.82,9,0.18,0.0543323108288245,0.692039463256992,0.902298073297658,2.92713906202307,1.93796013428424,8.43954267523615,8.70121090876908,8.86650332847323,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.1,0.5,"Full-GMM",50,0.84,8,0.16,0.0518459255872629,0.71485783936965,0.916625793219666,3.39949223032992,2.53756187114393,8.12661639878314,9.46671594070053,13.4100931044407,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.5,1,"DML-IVQR",50,0.84,8,0.16,0.0518459255872629,0.71485783936965,0.916625793219666,3.29505635310336,2.52767602940994,7.14783903026726,8.62479750739634,12.9221342447782,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.75,1,"Full-GMM",50,0.84,8,0.16,0.0518459255872629,0.71485783936965,0.916625793219666,3.19352750712613,2.34471512462387,7.52884574564591,8.99504523202605,10.3390281208711,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.5,1,"Full-GMM",50,0.84,8,0.16,0.0518459255872629,0.71485783936965,0.916625793219666,2.82511504397638,1.86319927099098,6.62088821664227,8.47799185466797,14.0255261211246,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.1,0.5,"Oracle-GMM",50,0.84,8,0.16,0.0518459255872629,0.71485783936965,0.916625793219666,2.72022808579967,1.66289019013342,6.61613648292553,7.10694692235361,10.2573033217547,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.75,0.25,"Oracle-GMM",50,0.86,7,0.14,0.0490713765855412,0.738138062894145,0.930491665729837,2.53875034919406,1.3551492394608,6.44879183273019,7.90161105482235,12.1094469527164,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.5,0.1,"Oracle-GMM",50,0.86,7,0.14,0.0490713765855412,0.738138062894145,0.930491665729837,2.15035868463012,1.29487572284974,6.40824056681602,7.26954345492514,9.40075835814663,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.9,0.5,"DML-IVQR",50,0.88,6,0.12,0.0459565011723042,0.76195182616797,0.943823998490677,3.34734687818495,2.47698188997687,6.96125478722119,9.00097164875326,13.1113203655946,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.25,0.5,"Full-GMM",50,0.88,6,0.12,0.0459565011723042,0.76195182616797,0.943823998490677,3.20539486604632,2.36597687137505,6.27383029279342,9.87970117613103,13.0725163359567,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.1,0.5,"Full-GMM",50,0.88,6,0.12,0.0459565011723042,0.76195182616797,0.943823998490677,2.93936950777663,2.10515878556439,6.14752811500312,7.83909755543029,10.8578185510946,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.5,1,"Oracle-GMM",50,0.88,6,0.12,0.0459565011723042,0.76195182616797,0.943823998490677,2.83313854438493,2.37494376045033,6.16194240240497,7.9065366366625,13.080543986974,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.75,0.25,"DML-IVQR",50,0.88,6,0.12,0.0459565011723042,0.76195182616797,0.943823998490677,2.45332265250436,1.59865259308429,7.0555061412314,8.95699516647788,10.8832313713577,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.5,0.5,"Oracle-GMM",50,0.88,6,0.12,0.0459565011723042,0.76195182616797,0.943823998490677,2.43959239214096,1.42196560489029,6.18759092044681,6.58219106462878,11.6354108751572,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.75,0.1,"Oracle-GMM",50,0.88,6,0.12,0.0459565011723042,0.76195182616797,0.943823998490677,2.42426147081461,1.96783834883947,6.11535450877053,7.77008784598024,8.9926852277697,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.5,1,"Oracle-GMM",50,0.88,6,0.12,0.0459565011723042,0.76195182616797,0.943823998490677,2.42159742320493,1.57070105014845,6.12881222254228,8.02318344004753,10.2814142544475,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.5,0.5,"DML-IVQR",50,0.88,6,0.12,0.0459565011723042,0.76195182616797,0.943823998490677,2.35230635719258,1.69346954215508,7.11550249960138,8.65710132969311,10.3782477431245,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.1,0.1,"Full-GMM",50,0.88,6,0.12,0.0459565011723042,0.76195182616797,0.943823998490677,2.28946380598426,1.15175391752847,6.18496064226807,7.2330733505751,10.8161959977269,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.25,0.1,"Oracle-GMM",50,0.88,6,0.12,0.0459565011723042,0.76195182616797,0.943823998490677,2.25137679791964,1.43783673436551,6.04258226441601,6.87028899542167,10.9152426217347,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.75,0.5,"Full-GMM",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.76848551994599,1.80869727793359,5.60016401779417,8.62653973737015,12.7721954209299,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.75,0.5,"Oracle-GMM",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.7091366521343,1.73299922426568,5.91320884382235,6.52411667037451,14.2670131691065,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.5,0.5,"Oracle-GMM",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.58645088129509,1.71229078275877,5.6105018421573,8.7683659035404,11.0392014476917,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.25,1,"Oracle-GMM",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.55679163947381,1.92435420771857,5.87872749501574,7.9727954729097,8.12634260968891,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.25,1,"DML-IVQR",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.51408987191651,1.71290763379525,5.169092675445,7.07866103833669,14.4048573917162,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.5,0.1,"Oracle-GMM",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.48124547229872,1.7137669188782,5.8212759391737,7.67849074798745,11.6256956678611,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.9,0.25,"Oracle-GMM",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.43154101757376,1.53538870969644,5.80153345368706,6.40144441795894,10.8666808213212,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.1,0.1,"Oracle-GMM",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.42834105022323,1.52077221240118,5.75056832234382,7.23578747468959,10.359082498478,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.9,0.5,"Oracle-GMM",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.3647199095786,1.48268559012581,5.58324673086291,7.21551476402232,9.61389977260574,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.25,0.25,"Oracle-GMM",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.34347786780683,1.62885862122015,5.70133882155836,7.50748855729646,10.9894560852292,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.1,0.25,"DML-IVQR",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.32039829720292,1.38071638251763,5.54550022565691,6.738337713169,9.24910705270979,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.25,0.5,"Oracle-GMM",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.26143563140423,1.45871077859436,5.73365906381376,6.66199520744089,8.88965185746114,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.75,0.1,"DML-IVQR",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.26111188488855,1.70786631148619,5.00318089245762,6.88077681966593,7.58511162312328,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.5,0.25,"DML-IVQR",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.2547882556996,1.49209027137021,5.52916160579948,7.54355987422504,12.2180591096732,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.5,0.5,"DML-IVQR",50,0.9,5,0.1,0.0424264068711928,0.786397685625204,0.95652423506811,2.25371941175054,1.35383490702994,5.10080355881422,6.26786875459067,9.95069590427748,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.9,1,"Oracle-GMM",50,0.92,4,0.08,0.0383666521865017,0.811617530816572,0.968450485911407,2.87152706178727,2.51704329848138,5.92854793067274,6.52207100982023,9.00077535349469,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.75,1,"Oracle-GMM",50,0.92,4,0.08,0.0383666521865017,0.811617530816572,0.968450485911407,2.65891185900343,1.73354259048114,5.31857978906639,7.31657768651735,15.2930646220486,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.1,0.5,"Oracle-GMM",50,0.92,4,0.08,0.0383666521865017,0.811617530816572,0.968450485911407,2.60347204617737,2.28543111709797,5.46754500885573,6.53094459401436,6.74636536933963,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.5,0.5,"Full-GMM",50,0.92,4,0.08,0.0383666521865017,0.811617530816572,0.968450485911407,2.50019980952191,1.97997238997698,5.74785454949042,6.93183476795698,7.7949925824844,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.75,0.5,"Full-GMM",50,0.92,4,0.08,0.0383666521865017,0.811617530816572,0.968450485911407,2.48263090567671,1.64268030063647,5.06047356166452,6.88312412020979,15.4704985712731,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",1000,0.75,0.1,"Full-GMM",50,0.92,4,0.08,0.0383666521865017,0.811617530816572,0.968450485911407,2.48243662224655,1.78622300620771,4.90018244894396,6.27196133932677,13.6717993449504,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.1,0.1,"DML-IVQR",50,0.92,4,0.08,0.0383666521865017,0.811617530816572,0.968450485911407,2.47899374213252,2.12934922433743,5.83805744069387,6.65202723463543,8.27945323803199,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"coverage_worst_to_best",500,0.5,0.25,"Oracle-GMM",50,0.92,4,0.08,0.0383666521865017,0.811617530816572,0.968450485911407,2.46943464752418,1.41663481839955,5.30191275196378,8.70613199249683,11.0073252092537,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
