"row_type","dataset_id","estimator","comparison","alpha","max_abs_latent_d_difference","max_abs_D_difference","exact_latent_d_identity","exact_D_identity","max_abs_W_difference","W_reference","W_thesis","difference","alpha_hat_reference","alpha_hat_thesis","min_W_reference","min_W_thesis","alpha_hat_exact_match","W_tolerance_match","selected_lambda_reference","lambda_vector_exact_match","status"
"alpha_detail",6,"Oracle-GMM","ORACLE_TABLE2",1.2,NA,NA,NA,NA,NA,6.86164952125345,6.86164952125345,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Oracle-GMM","ORACLE_TABLE2",1.3,NA,NA,NA,NA,NA,11.4577372225492,11.4577372225492,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Oracle-GMM","ORACLE_TABLE2",1.4,NA,NA,NA,NA,NA,17.605706949164,17.605706949164,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Oracle-GMM","ORACLE_TABLE2",1.5,NA,NA,NA,NA,NA,22.3108189972108,22.3108189972108,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Oracle-GMM","ORACLE_TABLE2",1.6,NA,NA,NA,NA,NA,29.8996351046807,29.8996351046807,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Oracle-GMM","ORACLE_TABLE2",1.7,NA,NA,NA,NA,NA,38.3446659797605,38.3446659797605,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Oracle-GMM","ORACLE_TABLE2",1.8,NA,NA,NA,NA,NA,43.3010540825539,43.3010540825539,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Oracle-GMM","ORACLE_TABLE2",1.9,NA,NA,NA,NA,NA,50.3840334114264,50.3840334114264,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Oracle-GMM","ORACLE_TABLE2",2,NA,NA,NA,NA,NA,56.0424619751698,56.0424619751698,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Oracle-GMM","ORACLE_TABLE2",2.1,NA,NA,NA,NA,NA,68.2677233312242,68.2677233312242,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Oracle-GMM","ORACLE_TABLE2",2.2,NA,NA,NA,NA,NA,69.862079516176,69.862079516176,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Oracle-GMM","ORACLE_TABLE2",2.3,NA,NA,NA,NA,NA,72.7102733428034,72.7102733428034,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Oracle-GMM","ORACLE_TABLE2",2.4,NA,NA,NA,NA,NA,71.2772870865546,71.2772870865546,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Oracle-GMM","ORACLE_TABLE2",2.5,NA,NA,NA,NA,NA,74.3357935563884,74.3357935563884,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Oracle-GMM","ORACLE_TABLE2",2.6,NA,NA,NA,NA,NA,76.3779381325031,76.3779381325031,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Oracle-GMM","ORACLE_TABLE2",2.7,NA,NA,NA,NA,NA,74.902506151175,74.902506151175,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Oracle-GMM","ORACLE_TABLE2",2.8,NA,NA,NA,NA,NA,80.3283761929018,80.3283761929018,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Oracle-GMM","ORACLE_TABLE2",2.9,NA,NA,NA,NA,NA,82.7819087013906,82.7819087013906,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Oracle-GMM","ORACLE_TABLE2",3,NA,NA,NA,NA,NA,86.4265299633681,86.4265299633681,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"dataset_summary",6,"Full-GMM","FULL_TABLE2",NA,NA,NA,NA,NA,0,NA,NA,NA,1,1,0.381314705166626,0.381314705166626,TRUE,TRUE,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",-1,NA,NA,NA,NA,NA,33.3518255751084,33.3518255751084,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",-0.9,NA,NA,NA,NA,NA,39.9284499427968,39.9284499427968,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",-0.8,NA,NA,NA,NA,NA,32.0470537338017,32.0470537338017,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",-0.7,NA,NA,NA,NA,NA,43.7301882303299,43.7301882303299,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",-0.6,NA,NA,NA,NA,NA,30.8755785075336,30.8755785075336,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",-0.5,NA,NA,NA,NA,NA,23.7824600405668,23.7824600405668,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",-0.4,NA,NA,NA,NA,NA,19.7440722568842,19.7440722568842,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",-0.3,NA,NA,NA,NA,NA,19.6711304405139,19.6711304405139,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",-0.2,NA,NA,NA,NA,NA,25.2879309990816,25.2879309990816,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",-0.1,NA,NA,NA,NA,NA,26.5504056203571,26.5504056203571,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",0,NA,NA,NA,NA,NA,20.4588165598346,20.4588165598346,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",0.1,NA,NA,NA,NA,NA,20.9393864174057,20.9393864174057,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",0.2,NA,NA,NA,NA,NA,19.4016648162584,19.4016648162584,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",0.3,NA,NA,NA,NA,NA,13.4749334175855,13.4749334175855,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",0.4,NA,NA,NA,NA,NA,11.0214382286318,11.0214382286318,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",0.5,NA,NA,NA,NA,NA,8.37130638546344,8.37130638546344,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",0.6,NA,NA,NA,NA,NA,3.00627682684971,3.00627682684971,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",0.7,NA,NA,NA,NA,NA,1.51795083914895,1.51795083914895,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",0.8,NA,NA,NA,NA,NA,4.9288955342848,4.9288955342848,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",0.9,NA,NA,NA,NA,NA,2.11333520976432,2.11333520976432,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",1,NA,NA,NA,NA,NA,0.381314705166626,0.381314705166626,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",1.1,NA,NA,NA,NA,NA,2.82310909931514,2.82310909931514,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",1.2,NA,NA,NA,NA,NA,4.49741155002741,4.49741155002741,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",1.3,NA,NA,NA,NA,NA,3.79351177720901,3.79351177720901,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",1.4,NA,NA,NA,NA,NA,6.22613166360594,6.22613166360594,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",1.5,NA,NA,NA,NA,NA,12.8751027576559,12.8751027576559,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",1.6,NA,NA,NA,NA,NA,13.9977217359243,13.9977217359243,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",1.7,NA,NA,NA,NA,NA,23.1354461805782,23.1354461805782,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",1.8,NA,NA,NA,NA,NA,20.4543366738431,20.4543366738431,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",1.9,NA,NA,NA,NA,NA,33.0850395980561,33.0850395980561,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",2,NA,NA,NA,NA,NA,34.2837985220926,34.2837985220926,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",2.1,NA,NA,NA,NA,NA,41.9258362392795,41.9258362392795,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",2.2,NA,NA,NA,NA,NA,41.2895054033325,41.2895054033325,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",2.3,NA,NA,NA,NA,NA,47.4213165637043,47.4213165637043,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",2.4,NA,NA,NA,NA,NA,48.899313980062,48.899313980062,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",2.5,NA,NA,NA,NA,NA,60.365415536083,60.365415536083,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",2.6,NA,NA,NA,NA,NA,53.1973270048712,53.1973270048712,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",2.7,NA,NA,NA,NA,NA,67.2897770250947,67.2897770250947,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",2.8,NA,NA,NA,NA,NA,59.4132074400375,59.4132074400375,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",2.9,NA,NA,NA,NA,NA,76.9605915974586,76.9605915974586,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"Full-GMM","FULL_TABLE2",3,NA,NA,NA,NA,NA,66.0335282696773,66.0335282696773,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"dataset_summary",6,"DML-CV","DML_TABLE2_CV",NA,NA,NA,NA,NA,0,NA,NA,NA,1,1,0.150918414277811,0.150918414277811,TRUE,TRUE,NA,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",-1,NA,NA,NA,NA,NA,59.022632439204,59.022632439204,0,NA,NA,NA,NA,NA,NA,0.0222647848832901,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",-0.9,NA,NA,NA,NA,NA,58.5928155864649,58.5928155864649,0,NA,NA,NA,NA,NA,NA,0.02160114570364,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",-0.8,NA,NA,NA,NA,NA,58.340294685405,58.340294685405,0,NA,NA,NA,NA,NA,NA,0.0320951533033189,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",-0.7,NA,NA,NA,NA,NA,56.0627801919595,56.0627801919595,0,NA,NA,NA,NA,NA,NA,0.027015589542935,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",-0.6,NA,NA,NA,NA,NA,55.4928820623578,55.4928820623578,0,NA,NA,NA,NA,NA,NA,0.0266208166450616,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",-0.5,NA,NA,NA,NA,NA,51.6110291088876,51.6110291088876,0,NA,NA,NA,NA,NA,NA,0.0174275900066965,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",-0.4,NA,NA,NA,NA,NA,45.8279393866747,45.8279393866747,0,NA,NA,NA,NA,NA,NA,0.0300443630955173,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",-0.3,NA,NA,NA,NA,NA,43.6164065314374,43.6164065314374,0,NA,NA,NA,NA,NA,NA,0.0188875418064137,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",-0.2,NA,NA,NA,NA,NA,41.4881991103912,41.4881991103912,0,NA,NA,NA,NA,NA,NA,0.0333073097162421,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",-0.1,NA,NA,NA,NA,NA,41.0928199225562,41.0928199225562,0,NA,NA,NA,NA,NA,NA,0.0369488087863594,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",0,NA,NA,NA,NA,NA,36.479840917816,36.479840917816,0,NA,NA,NA,NA,NA,NA,0.0327366000811323,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",0.1,NA,NA,NA,NA,NA,36.6139508279753,36.6139508279753,0,NA,NA,NA,NA,NA,NA,0.0326011480861521,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",0.2,NA,NA,NA,NA,NA,36.7138068620165,36.7138068620165,0,NA,NA,NA,NA,NA,NA,0.033361666482458,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",0.3,NA,NA,NA,NA,NA,30.5987150714654,30.5987150714654,0,NA,NA,NA,NA,NA,NA,0.0295419097406445,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",0.4,NA,NA,NA,NA,NA,25.6578251742152,25.6578251742152,0,NA,NA,NA,NA,NA,NA,0.0295419097406445,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",0.5,NA,NA,NA,NA,NA,21.2418868300349,21.2418868300349,0,NA,NA,NA,NA,NA,NA,0.0266999786679635,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",0.6,NA,NA,NA,NA,NA,17.6483710947645,17.6483710947645,0,NA,NA,NA,NA,NA,NA,0.0236561489406005,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",0.7,NA,NA,NA,NA,NA,11.7102882217047,11.7102882217047,0,NA,NA,NA,NA,NA,NA,0.0341598662140784,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",0.8,NA,NA,NA,NA,NA,5.67505210894172,5.67505210894172,0,NA,NA,NA,NA,NA,NA,0.027862893107201,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",0.9,NA,NA,NA,NA,NA,2.19774745517114,2.19774745517114,0,NA,NA,NA,NA,NA,NA,0.0330561094925795,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",1,NA,NA,NA,NA,NA,0.150918414277811,0.150918414277811,0,NA,NA,NA,NA,NA,NA,0.0236969717036987,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",1.1,NA,NA,NA,NA,NA,0.727931260567898,0.727931260567898,0,NA,NA,NA,NA,NA,NA,0.0248492488343826,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",1.2,NA,NA,NA,NA,NA,2.20138706255807,2.20138706255807,0,NA,NA,NA,NA,NA,NA,0.0250494052657165,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",1.3,NA,NA,NA,NA,NA,3.69751774414375,3.69751774414375,0,NA,NA,NA,NA,NA,NA,0.026842569389787,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",1.4,NA,NA,NA,NA,NA,9.42959770178423,9.42959770178423,0,NA,NA,NA,NA,NA,NA,0.0260424816807471,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",1.5,NA,NA,NA,NA,NA,15.3913550035102,15.3913550035102,0,NA,NA,NA,NA,NA,NA,0.0237438423937797,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",1.6,NA,NA,NA,NA,NA,14.8550631845048,14.8550631845048,0,NA,NA,NA,NA,NA,NA,0.0305773010597379,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",1.7,NA,NA,NA,NA,NA,22.4319767728972,22.4319767728972,0,NA,NA,NA,NA,NA,NA,0.0252073497840591,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",1.8,NA,NA,NA,NA,NA,32.4786177539403,32.4786177539403,0,NA,NA,NA,NA,NA,NA,0.0237125142291364,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",1.9,NA,NA,NA,NA,NA,31.224961885127,31.224961885127,0,NA,NA,NA,NA,NA,NA,0.032357250398514,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",2,NA,NA,NA,NA,NA,31.1025711194262,31.1025711194262,0,NA,NA,NA,NA,NA,NA,0.0304570737892561,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",2.1,NA,NA,NA,NA,NA,31.8766209900852,31.8766209900852,0,NA,NA,NA,NA,NA,NA,0.025891112798972,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",2.2,NA,NA,NA,NA,NA,49.9301357041291,49.9301357041291,0,NA,NA,NA,NA,NA,NA,0.0133900319904121,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",2.3,NA,NA,NA,NA,NA,46.7240316846609,46.7240316846609,0,NA,NA,NA,NA,NA,NA,0.0303115382880557,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",2.4,NA,NA,NA,NA,NA,60.0316749040911,60.0316749040911,0,NA,NA,NA,NA,NA,NA,0.0229365900770181,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",2.5,NA,NA,NA,NA,NA,61.0068825492619,61.0068825492619,0,NA,NA,NA,NA,NA,NA,0.0322723092954356,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",2.6,NA,NA,NA,NA,NA,69.9774021604281,69.9774021604281,0,NA,NA,NA,NA,NA,NA,0.0218422816480723,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",2.7,NA,NA,NA,NA,NA,72.7559208829966,72.7559208829966,0,NA,NA,NA,NA,NA,NA,0.0265056855815882,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",2.8,NA,NA,NA,NA,NA,68.6313792951177,68.6313792951177,0,NA,NA,NA,NA,NA,NA,0.0296883196609091,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",2.9,NA,NA,NA,NA,NA,69.5662466729452,69.5662466729452,0,NA,NA,NA,NA,NA,NA,0.0295911116683312,NA,"PASS"
"alpha_detail",6,"DML-CV","DML_TABLE2_CV",3,NA,NA,NA,NA,NA,71.7447817376886,71.7447817376886,0,NA,NA,NA,NA,NA,NA,0.0304048742413697,NA,"PASS"
"dataset_summary",6,"DML-BC","DML_BC_CONDITIONAL",NA,NA,NA,NA,NA,0,NA,NA,NA,1,1,0.112377356488281,0.112377356488281,TRUE,TRUE,NA,TRUE,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",-1,NA,NA,NA,NA,NA,72.0977283667994,72.0977283667994,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",-0.9,NA,NA,NA,NA,NA,70.3039662875135,70.3039662875135,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",-0.8,NA,NA,NA,NA,NA,64.7203348232297,64.7203348232297,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",-0.7,NA,NA,NA,NA,NA,70.6204758639426,70.6204758639426,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",-0.6,NA,NA,NA,NA,NA,62.5760694056496,62.5760694056496,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",-0.5,NA,NA,NA,NA,NA,61.6421903850764,61.6421903850764,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",-0.4,NA,NA,NA,NA,NA,59.2720728577488,59.2720728577488,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",-0.3,NA,NA,NA,NA,NA,45.4051905782856,45.4051905782856,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",-0.2,NA,NA,NA,NA,NA,51.7158948438579,51.7158948438579,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",-0.1,NA,NA,NA,NA,NA,46.313726602586,46.313726602586,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",0,NA,NA,NA,NA,NA,44.1512610331553,44.1512610331553,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",0.1,NA,NA,NA,NA,NA,41.2246882682638,41.2246882682638,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",0.2,NA,NA,NA,NA,NA,41.0460350264048,41.0460350264048,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",0.3,NA,NA,NA,NA,NA,35.09661941209,35.09661941209,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",0.4,NA,NA,NA,NA,NA,23.6094365308266,23.6094365308266,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",0.5,NA,NA,NA,NA,NA,18.0587933681922,18.0587933681922,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",0.6,NA,NA,NA,NA,NA,11.7215665549159,11.7215665549159,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",0.7,NA,NA,NA,NA,NA,5.35389305395311,5.35389305395311,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",0.8,NA,NA,NA,NA,NA,2.43854474898686,2.43854474898686,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",0.9,NA,NA,NA,NA,NA,0.51335471446356,0.51335471446356,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",1,NA,NA,NA,NA,NA,0.112377356488281,0.112377356488281,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",1.1,NA,NA,NA,NA,NA,0.325857795830259,0.325857795830259,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",1.2,NA,NA,NA,NA,NA,2.99672654054416,2.99672654054416,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",1.3,NA,NA,NA,NA,NA,6.18604952945822,6.18604952945822,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",1.4,NA,NA,NA,NA,NA,5.47699391870248,5.47699391870248,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",1.5,NA,NA,NA,NA,NA,10.9082599719758,10.9082599719758,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",1.6,NA,NA,NA,NA,NA,15.8717547776358,15.8717547776358,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",1.7,NA,NA,NA,NA,NA,21.4473716955772,21.4473716955772,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",1.8,NA,NA,NA,NA,NA,26.0396817492477,26.0396817492477,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",1.9,NA,NA,NA,NA,NA,29.9892583043714,29.9892583043714,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",2,NA,NA,NA,NA,NA,32.5672778671419,32.5672778671419,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",2.1,NA,NA,NA,NA,NA,32.6134838578108,32.6134838578108,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",2.2,NA,NA,NA,NA,NA,36.1505296380316,36.1505296380316,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",2.3,NA,NA,NA,NA,NA,38.4923616027748,38.4923616027748,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",2.4,NA,NA,NA,NA,NA,40.7931491895646,40.7931491895646,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
"alpha_detail",6,"DML-BC","DML_BC_CONDITIONAL",2.5,NA,NA,NA,NA,NA,40.8788389346387,40.8788389346387,0,NA,NA,NA,NA,NA,NA,NA,NA,"PASS"
