"n","replication","tau","kappa","estimator","Delta","a_false","W_false","rejected_false","rejection","false_acceptance","power_evaluation_failed"
1000,300,0.1,0.1,"Oracle-GMM",0.25,-0.0315515655446008,3.18575606929139,FALSE,FALSE,1,FALSE
1000,300,0.1,0.1,"Oracle-GMM",0.5,0.218448434455399,0.184769614495551,FALSE,FALSE,1,FALSE
1000,300,0.1,0.1,"Oracle-GMM",1,0.718448434455399,0.393295494765356,FALSE,FALSE,1,FALSE
1000,300,0.1,0.1,"Full-GMM",-1,-1.2815515655446,0.83813783828529,FALSE,FALSE,1,FALSE
1000,300,0.1,0.1,"Full-GMM",-0.5,-0.781551565544601,1.38326238449962,FALSE,FALSE,1,FALSE
1000,300,0.1,0.1,"Full-GMM",-0.25,-0.531551565544601,0.739417885355293,FALSE,FALSE,1,FALSE
1000,300,0.1,0.1,"Full-GMM",0.25,-0.0315515655446008,2.15550492401835,FALSE,FALSE,1,FALSE
1000,300,0.1,0.1,"Full-GMM",0.5,0.218448434455399,1.42030821021506,FALSE,FALSE,1,FALSE
1000,300,0.1,0.1,"Full-GMM",1,0.718448434455399,1.29983716767743,FALSE,FALSE,1,FALSE
1000,300,0.1,0.1,"DML-IVQR-BC",-1,-1.2815515655446,0.308436739725404,FALSE,FALSE,1,FALSE
1000,300,0.1,0.1,"DML-IVQR-BC",-0.5,-0.781551565544601,1.56806037099055,FALSE,FALSE,1,FALSE
1000,300,0.1,0.1,"DML-IVQR-BC",-0.25,-0.531551565544601,1.48818203450331,FALSE,FALSE,1,FALSE
1000,300,0.1,0.1,"DML-IVQR-BC",0.25,-0.0315515655446008,1.74787297744501,FALSE,FALSE,1,FALSE
1000,300,0.1,0.1,"DML-IVQR-BC",0.5,0.218448434455399,1.97275268386408,FALSE,FALSE,1,FALSE
1000,300,0.1,0.1,"DML-IVQR-BC",1,0.718448434455399,0.091777759806702,FALSE,FALSE,1,FALSE
1000,300,0.25,0.1,"Oracle-GMM",-1,-0.674489750196082,0.808923254250059,FALSE,FALSE,1,FALSE
1000,300,0.25,0.1,"Oracle-GMM",-0.5,-0.174489750196082,1.98941871571781,FALSE,FALSE,1,FALSE
1000,300,0.25,0.1,"Oracle-GMM",-0.25,0.0755102498039183,0.996919318806797,FALSE,FALSE,1,FALSE
1000,300,0.25,0.1,"Oracle-GMM",0.25,0.575510249803918,1.0151552497147,FALSE,FALSE,1,FALSE
1000,300,0.25,0.1,"Oracle-GMM",0.5,0.825510249803918,0.17680411472465,FALSE,FALSE,1,FALSE
1000,300,0.25,0.1,"Oracle-GMM",1,1.32551024980392,3.09238154175617,FALSE,FALSE,1,FALSE
1000,300,0.25,0.1,"Full-GMM",-1,-0.674489750196082,2.37765351519814,FALSE,FALSE,1,FALSE
1000,300,0.25,0.1,"Full-GMM",-0.5,-0.174489750196082,0.993616684844242,FALSE,FALSE,1,FALSE
1000,300,0.25,0.1,"Full-GMM",-0.25,0.0755102498039183,1.17334603947509,FALSE,FALSE,1,FALSE
1000,300,0.25,0.1,"Full-GMM",0.25,0.575510249803918,0.702012596701077,FALSE,FALSE,1,FALSE
1000,300,0.25,0.1,"Full-GMM",0.5,0.825510249803918,0.380748578556697,FALSE,FALSE,1,FALSE
1000,300,0.25,0.1,"Full-GMM",1,1.32551024980392,0.594929472597795,FALSE,FALSE,1,FALSE
1000,300,0.25,0.1,"DML-IVQR-BC",-1,-0.674489750196082,1.58982752973096,FALSE,FALSE,1,FALSE
1000,300,0.25,0.1,"DML-IVQR-BC",-0.5,-0.174489750196082,0.837967878682945,FALSE,FALSE,1,FALSE
1000,300,0.25,0.1,"DML-IVQR-BC",-0.25,0.0755102498039183,0.286737950715898,FALSE,FALSE,1,FALSE
1000,300,0.25,0.1,"DML-IVQR-BC",0.25,0.575510249803918,0.362434481009168,FALSE,FALSE,1,FALSE
1000,300,0.25,0.1,"DML-IVQR-BC",0.5,0.825510249803918,0.763431795586906,FALSE,FALSE,1,FALSE
1000,300,0.25,0.1,"DML-IVQR-BC",1,1.32551024980392,0.19778521254468,FALSE,FALSE,1,FALSE
1000,300,0.5,0.1,"Oracle-GMM",-1,0,3.53090612154417,FALSE,FALSE,1,FALSE
1000,300,0.5,0.1,"Oracle-GMM",-0.5,0.5,3.98496366703409,FALSE,FALSE,1,FALSE
1000,300,0.5,0.1,"Oracle-GMM",-0.25,0.75,3.94196609399062,FALSE,FALSE,1,FALSE
1000,300,0.5,0.1,"Oracle-GMM",0.25,1.25,1.38049919806841,FALSE,FALSE,1,FALSE
1000,300,0.5,0.1,"Oracle-GMM",0.5,1.5,2.72151209376264,FALSE,FALSE,1,FALSE
1000,300,0.5,0.1,"Oracle-GMM",1,2,0.201570267231443,FALSE,FALSE,1,FALSE
1000,300,0.5,0.1,"Full-GMM",-1,0,5.38824094624497,FALSE,FALSE,1,FALSE
1000,300,0.5,0.1,"Full-GMM",-0.5,0.5,3.42104855820609,FALSE,FALSE,1,FALSE
1000,300,0.5,0.1,"Full-GMM",-0.25,0.75,5.46842764069305,FALSE,FALSE,1,FALSE
1000,300,0.5,0.1,"Full-GMM",0.25,1.25,0.0175405626463712,FALSE,FALSE,1,FALSE
1000,300,0.5,0.1,"Full-GMM",0.5,1.5,0.580814053396312,FALSE,FALSE,1,FALSE
1000,300,0.5,0.1,"Full-GMM",1,2,0.105987696640286,FALSE,FALSE,1,FALSE
1000,300,0.5,0.1,"DML-IVQR-BC",-1,0,1.18992485406429,FALSE,FALSE,1,FALSE
1000,300,0.5,0.1,"DML-IVQR-BC",-0.5,0.5,1.79772833754955,FALSE,FALSE,1,FALSE
1000,300,0.5,0.1,"DML-IVQR-BC",-0.25,0.75,0.639078661652833,FALSE,FALSE,1,FALSE
1000,300,0.5,0.1,"DML-IVQR-BC",0.25,1.25,3.1614718665793,FALSE,FALSE,1,FALSE
1000,300,0.5,0.1,"DML-IVQR-BC",0.5,1.5,3.23075252244386,FALSE,FALSE,1,FALSE
1000,300,0.5,0.1,"DML-IVQR-BC",1,2,0.925236901776639,FALSE,FALSE,1,FALSE
1000,300,0.75,0.1,"Oracle-GMM",-1,0.674489750196082,1.57806404577331,FALSE,FALSE,1,FALSE
1000,300,0.75,0.1,"Oracle-GMM",-0.5,1.17448975019608,2.55434609126789,FALSE,FALSE,1,FALSE
1000,300,0.75,0.1,"Oracle-GMM",-0.25,1.42448975019608,2.18030710355807,FALSE,FALSE,1,FALSE
1000,300,0.75,0.1,"Oracle-GMM",0.25,1.92448975019608,0.0446219172811603,FALSE,FALSE,1,FALSE
1000,300,0.75,0.1,"Oracle-GMM",0.5,2.17448975019608,0.15571934553294,FALSE,FALSE,1,FALSE
1000,300,0.75,0.1,"Oracle-GMM",1,2.67448975019608,1.36260500019703,FALSE,FALSE,1,FALSE
1000,300,0.75,0.1,"Full-GMM",-1,0.674489750196082,2.53383058976029,FALSE,FALSE,1,FALSE
1000,300,0.75,0.1,"Full-GMM",-0.5,1.17448975019608,6.59497624454852,TRUE,TRUE,0,FALSE
1000,300,0.75,0.1,"Full-GMM",-0.25,1.42448975019608,8.68630064689227,TRUE,TRUE,0,FALSE
1000,300,0.75,0.1,"Full-GMM",0.25,1.92448975019608,1.15078541435885,FALSE,FALSE,1,FALSE
1000,300,0.75,0.1,"Full-GMM",0.5,2.17448975019608,0.270731769346614,FALSE,FALSE,1,FALSE
1000,300,0.75,0.1,"Full-GMM",1,2.67448975019608,0.0213458769523967,FALSE,FALSE,1,FALSE
1000,300,0.75,0.1,"DML-IVQR-BC",-1,0.674489750196082,0.637860899932287,FALSE,FALSE,1,FALSE
1000,300,0.75,0.1,"DML-IVQR-BC",-0.5,1.17448975019608,1.57653251932435,FALSE,FALSE,1,FALSE
1000,300,0.75,0.1,"DML-IVQR-BC",-0.25,1.42448975019608,1.61888886020418,FALSE,FALSE,1,FALSE
1000,300,0.75,0.1,"DML-IVQR-BC",0.25,1.92448975019608,0.649643719423986,FALSE,FALSE,1,FALSE
1000,300,0.75,0.1,"DML-IVQR-BC",0.5,2.17448975019608,1.64187965758459,FALSE,FALSE,1,FALSE
1000,300,0.75,0.1,"DML-IVQR-BC",1,2.67448975019608,0.279322688866789,FALSE,FALSE,1,FALSE
1000,300,0.9,0.1,"Oracle-GMM",-1,1.2815515655446,2.20945008293564,FALSE,FALSE,1,FALSE
1000,300,0.9,0.1,"Oracle-GMM",-0.5,1.7815515655446,2.69094908669306,FALSE,FALSE,1,FALSE
1000,300,0.9,0.1,"Oracle-GMM",-0.25,2.0315515655446,1.9543418160997,FALSE,FALSE,1,FALSE
1000,300,0.9,0.1,"Oracle-GMM",0.25,2.5315515655446,3.25101517709328,FALSE,FALSE,1,FALSE
1000,300,0.9,0.1,"Oracle-GMM",0.5,2.7815515655446,1.13415536997638,FALSE,FALSE,1,FALSE
1000,300,0.9,0.1,"Oracle-GMM",1,3.2815515655446,0.194283276337086,FALSE,FALSE,1,FALSE
1000,300,0.9,0.1,"Full-GMM",-1,1.2815515655446,0.26329490182332,FALSE,FALSE,1,FALSE
1000,300,0.9,0.1,"Full-GMM",-0.5,1.7815515655446,1.26007414611255,FALSE,FALSE,1,FALSE
1000,300,0.9,0.1,"Full-GMM",-0.25,2.0315515655446,0.931464818118497,FALSE,FALSE,1,FALSE
1000,300,0.9,0.1,"Full-GMM",0.25,2.5315515655446,0.869810720942874,FALSE,FALSE,1,FALSE
1000,300,0.9,0.1,"Full-GMM",0.5,2.7815515655446,0.0293705518795663,FALSE,FALSE,1,FALSE
1000,300,0.9,0.1,"Full-GMM",1,3.2815515655446,3.85501461702749,FALSE,FALSE,1,FALSE
1000,300,0.9,0.1,"DML-IVQR-BC",-1,1.2815515655446,3.65808270991737,FALSE,FALSE,1,FALSE
1000,300,0.9,0.1,"DML-IVQR-BC",-0.5,1.7815515655446,4.33363735841542,FALSE,FALSE,1,FALSE
1000,300,0.9,0.1,"DML-IVQR-BC",-0.25,2.0315515655446,1.98398994584721,FALSE,FALSE,1,FALSE
1000,300,0.9,0.1,"DML-IVQR-BC",0.25,2.5315515655446,2.05269473284407,FALSE,FALSE,1,FALSE
1000,300,0.9,0.1,"DML-IVQR-BC",0.5,2.7815515655446,0.997596179365294,FALSE,FALSE,1,FALSE
1000,300,0.9,0.1,"DML-IVQR-BC",1,3.2815515655446,1.44121455470444,FALSE,FALSE,1,FALSE
1000,301,0.1,1,"Oracle-GMM",-1,-1.2815515655446,67.7676192746684,TRUE,TRUE,0,FALSE
1000,301,0.1,1,"Oracle-GMM",-0.5,-0.781551565544601,36.0429105616608,TRUE,TRUE,0,FALSE
1000,301,0.1,1,"Oracle-GMM",-0.25,-0.531551565544601,24.0181452977645,TRUE,TRUE,0,FALSE
1000,301,0.1,1,"Oracle-GMM",0.25,-0.0315515655446008,5.24775678641973,FALSE,FALSE,1,FALSE
1000,301,0.1,1,"Oracle-GMM",0.5,0.218448434455399,8.7453647262272,TRUE,TRUE,0,FALSE
1000,301,0.1,1,"Oracle-GMM",1,0.718448434455399,20.7943303310655,TRUE,TRUE,0,FALSE
1000,301,0.1,1,"Full-GMM",-1,-1.2815515655446,74.177919968647,TRUE,TRUE,0,FALSE
1000,301,0.1,1,"Full-GMM",-0.5,-0.781551565544601,50.0465313280615,TRUE,TRUE,0,FALSE
1000,301,0.1,1,"Full-GMM",-0.25,-0.531551565544601,17.353733368387,TRUE,TRUE,0,FALSE
1000,301,0.1,1,"Full-GMM",0.25,-0.0315515655446008,2.774384006012,FALSE,FALSE,1,FALSE
1000,301,0.1,1,"Full-GMM",0.5,0.218448434455399,0.215989238543725,FALSE,FALSE,1,FALSE
1000,301,0.1,1,"Full-GMM",1,0.718448434455399,7.28443570029473,TRUE,TRUE,0,FALSE
1000,301,0.1,1,"DML-IVQR-BC",-1,-1.2815515655446,64.0924440832828,TRUE,TRUE,0,FALSE
1000,301,0.1,1,"DML-IVQR-BC",-0.5,-0.781551565544601,25.8173448585571,TRUE,TRUE,0,FALSE
1000,301,0.1,1,"DML-IVQR-BC",-0.25,-0.531551565544601,13.0456986178375,TRUE,TRUE,0,FALSE
1000,301,0.1,1,"DML-IVQR-BC",0.25,-0.0315515655446008,2.82791073960478,FALSE,FALSE,1,FALSE
1000,301,0.1,1,"DML-IVQR-BC",0.5,0.218448434455399,7.05007366189161,TRUE,TRUE,0,FALSE
1000,301,0.1,1,"DML-IVQR-BC",1,0.718448434455399,12.0722406684332,TRUE,TRUE,0,FALSE
1000,301,0.25,1,"Oracle-GMM",-1,-0.674489750196082,110.821731946674,TRUE,TRUE,0,FALSE
1000,301,0.25,1,"Oracle-GMM",-0.5,-0.174489750196082,49.2021957183772,TRUE,TRUE,0,FALSE
1000,301,0.25,1,"Oracle-GMM",-0.25,0.0755102498039183,23.6920444752,TRUE,TRUE,0,FALSE
1000,301,0.25,1,"Oracle-GMM",0.25,0.575510249803918,12.0929881455335,TRUE,TRUE,0,FALSE
1000,301,0.25,1,"Oracle-GMM",0.5,0.825510249803918,29.3040903768591,TRUE,TRUE,0,FALSE
1000,301,0.25,1,"Oracle-GMM",1,1.32551024980392,59.8096808726966,TRUE,TRUE,0,FALSE
1000,301,0.25,1,"Full-GMM",-1,-0.674489750196082,98.3851981166676,TRUE,TRUE,0,FALSE
1000,301,0.25,1,"Full-GMM",-0.5,-0.174489750196082,37.0829886048974,TRUE,TRUE,0,FALSE
1000,301,0.25,1,"Full-GMM",-0.25,0.0755102498039183,12.943318429546,TRUE,TRUE,0,FALSE
1000,301,0.25,1,"Full-GMM",0.25,0.575510249803918,1.26291886199847,FALSE,FALSE,1,FALSE
1000,301,0.25,1,"Full-GMM",0.5,0.825510249803918,8.55980391105967,TRUE,TRUE,0,FALSE
1000,301,0.25,1,"Full-GMM",1,1.32551024980392,26.4081595022125,TRUE,TRUE,0,FALSE
1000,301,0.25,1,"DML-IVQR-BC",-1,-0.674489750196082,123.50962100928,TRUE,TRUE,0,FALSE
1000,301,0.25,1,"DML-IVQR-BC",-0.5,-0.174489750196082,39.8034964648284,TRUE,TRUE,0,FALSE
1000,301,0.25,1,"DML-IVQR-BC",-0.25,0.0755102498039183,16.5588929263197,TRUE,TRUE,0,FALSE
1000,301,0.25,1,"DML-IVQR-BC",0.25,0.575510249803918,4.55679257810788,FALSE,FALSE,1,FALSE
1000,301,0.25,1,"DML-IVQR-BC",0.5,0.825510249803918,13.1292524528727,TRUE,TRUE,0,FALSE
1000,301,0.25,1,"DML-IVQR-BC",1,1.32551024980392,30.8871288795721,TRUE,TRUE,0,FALSE
1000,301,0.5,1,"Oracle-GMM",-1,0,113.187170951717,TRUE,TRUE,0,FALSE
1000,301,0.5,1,"Oracle-GMM",-0.5,0.5,48.8646266573067,TRUE,TRUE,0,FALSE
1000,301,0.5,1,"Oracle-GMM",-0.25,0.75,22.1729535787803,TRUE,TRUE,0,FALSE
1000,301,0.5,1,"Oracle-GMM",0.25,1.25,15.8213989935706,TRUE,TRUE,0,FALSE
1000,301,0.5,1,"Oracle-GMM",0.5,1.5,35.6903586591938,TRUE,TRUE,0,FALSE
1000,301,0.5,1,"Oracle-GMM",1,2,86.2389266052773,TRUE,TRUE,0,FALSE
1000,301,0.5,1,"Full-GMM",-1,0,86.237498286455,TRUE,TRUE,0,FALSE
1000,301,0.5,1,"Full-GMM",-0.5,0.5,25.3282739767894,TRUE,TRUE,0,FALSE
1000,301,0.5,1,"Full-GMM",-0.25,0.75,8.87217903294121,TRUE,TRUE,0,FALSE
1000,301,0.5,1,"Full-GMM",0.25,1.25,5.28938065910369,FALSE,FALSE,1,FALSE
1000,301,0.5,1,"Full-GMM",0.5,1.5,26.9428309635102,TRUE,TRUE,0,FALSE
1000,301,0.5,1,"Full-GMM",1,2,63.8528040980284,TRUE,TRUE,0,FALSE
1000,301,0.5,1,"DML-IVQR-BC",-1,0,108.063067382885,TRUE,TRUE,0,FALSE
1000,301,0.5,1,"DML-IVQR-BC",-0.5,0.5,40.4432531033766,TRUE,TRUE,0,FALSE
1000,301,0.5,1,"DML-IVQR-BC",-0.25,0.75,10.9266609726863,TRUE,TRUE,0,FALSE
1000,301,0.5,1,"DML-IVQR-BC",0.25,1.25,12.2714989409645,TRUE,TRUE,0,FALSE
1000,301,0.5,1,"DML-IVQR-BC",0.5,1.5,35.1810666890119,TRUE,TRUE,0,FALSE
1000,301,0.5,1,"DML-IVQR-BC",1,2,71.3198974699116,TRUE,TRUE,0,FALSE
1000,301,0.75,1,"Oracle-GMM",-1,0.674489750196082,52.869969650138,TRUE,TRUE,0,FALSE
1000,301,0.75,1,"Oracle-GMM",-0.5,1.17448975019608,33.3644585944842,TRUE,TRUE,0,FALSE
1000,301,0.75,1,"Oracle-GMM",-0.25,1.42448975019608,20.0879126164727,TRUE,TRUE,0,FALSE
1000,301,0.75,1,"Oracle-GMM",0.25,1.92448975019608,18.8835827589714,TRUE,TRUE,0,FALSE
1000,301,0.75,1,"Oracle-GMM",0.5,2.17448975019608,46.4711576844594,TRUE,TRUE,0,FALSE
1000,301,0.75,1,"Oracle-GMM",1,2.67448975019608,131.315231335651,TRUE,TRUE,0,FALSE
1000,301,0.75,1,"Full-GMM",-1,0.674489750196082,23.8493924855897,TRUE,TRUE,0,FALSE
1000,301,0.75,1,"Full-GMM",-0.5,1.17448975019608,5.74803164482289,FALSE,FALSE,1,FALSE
1000,301,0.75,1,"Full-GMM",-0.25,1.42448975019608,2.01232054343641,FALSE,FALSE,1,FALSE
1000,301,0.75,1,"Full-GMM",0.25,1.92448975019608,18.2379594658555,TRUE,TRUE,0,FALSE
1000,301,0.75,1,"Full-GMM",0.5,2.17448975019608,35.0262712421795,TRUE,TRUE,0,FALSE
1000,301,0.75,1,"Full-GMM",1,2.67448975019608,113.167877242942,TRUE,TRUE,0,FALSE
1000,301,0.75,1,"DML-IVQR-BC",-1,0.674489750196082,57.1612178317119,TRUE,TRUE,0,FALSE
1000,301,0.75,1,"DML-IVQR-BC",-0.5,1.17448975019608,34.8112762709707,TRUE,TRUE,0,FALSE
1000,301,0.75,1,"DML-IVQR-BC",-0.25,1.42448975019608,11.1800623519662,TRUE,TRUE,0,FALSE
1000,301,0.75,1,"DML-IVQR-BC",0.25,1.92448975019608,24.6021707159602,TRUE,TRUE,0,FALSE
1000,301,0.75,1,"DML-IVQR-BC",0.5,2.17448975019608,49.5552683599231,TRUE,TRUE,0,FALSE
1000,301,0.75,1,"DML-IVQR-BC",1,2.67448975019608,113.353156563216,TRUE,TRUE,0,FALSE
1000,301,0.9,1,"Oracle-GMM",-1,1.2815515655446,13.8894483612377,TRUE,TRUE,0,FALSE
1000,301,0.9,1,"Oracle-GMM",-0.5,1.7815515655446,7.60697465203951,TRUE,TRUE,0,FALSE
1000,301,0.9,1,"Oracle-GMM",-0.25,2.0315515655446,4.47268252364982,FALSE,FALSE,1,FALSE
1000,301,0.9,1,"Oracle-GMM",0.25,2.5315515655446,13.6341109295982,TRUE,TRUE,0,FALSE
1000,301,0.9,1,"Oracle-GMM",0.5,2.7815515655446,47.452568881649,TRUE,TRUE,0,FALSE
1000,301,0.9,1,"Oracle-GMM",1,3.2815515655446,65.2454408747166,TRUE,TRUE,0,FALSE
1000,301,0.9,1,"Full-GMM",-1,1.2815515655446,5.75448015507679,FALSE,FALSE,1,FALSE
1000,301,0.9,1,"Full-GMM",-0.5,1.7815515655446,2.33477557381748,FALSE,FALSE,1,FALSE
1000,301,0.9,1,"Full-GMM",-0.25,2.0315515655446,0.0527609668359729,FALSE,FALSE,1,FALSE
1000,301,0.9,1,"Full-GMM",0.25,2.5315515655446,7.24131941127162,TRUE,TRUE,0,FALSE
1000,301,0.9,1,"Full-GMM",0.5,2.7815515655446,35.2909315896418,TRUE,TRUE,0,FALSE
1000,301,0.9,1,"Full-GMM",1,3.2815515655446,68.3352554363273,TRUE,TRUE,0,FALSE
1000,301,0.9,1,"DML-IVQR-BC",-1,1.2815515655446,19.3294275539083,TRUE,TRUE,0,FALSE
1000,301,0.9,1,"DML-IVQR-BC",-0.5,1.7815515655446,13.9843962019864,TRUE,TRUE,0,FALSE
1000,301,0.9,1,"DML-IVQR-BC",-0.25,2.0315515655446,3.97627941320788,FALSE,FALSE,1,FALSE
1000,301,0.9,1,"DML-IVQR-BC",0.25,2.5315515655446,20.7151584631689,TRUE,TRUE,0,FALSE
1000,301,0.9,1,"DML-IVQR-BC",0.5,2.7815515655446,56.3644706159097,TRUE,TRUE,0,FALSE
1000,301,0.9,1,"DML-IVQR-BC",1,3.2815515655446,87.3212052659173,TRUE,TRUE,0,FALSE
1000,301,0.1,0.5,"Oracle-GMM",-1,-1.2815515655446,26.9170028136195,TRUE,TRUE,0,FALSE
1000,301,0.1,0.5,"Oracle-GMM",-0.5,-0.781551565544601,11.8406291785023,TRUE,TRUE,0,FALSE
1000,301,0.1,0.5,"Oracle-GMM",-0.25,-0.531551565544601,13.1721974352572,TRUE,TRUE,0,FALSE
1000,301,0.1,0.5,"Oracle-GMM",0.25,-0.0315515655446008,3.20205360391553,FALSE,FALSE,1,FALSE
1000,301,0.1,0.5,"Oracle-GMM",0.5,0.218448434455399,3.30539097205191,FALSE,FALSE,1,FALSE
1000,301,0.1,0.5,"Oracle-GMM",1,0.718448434455399,2.11308121829484,FALSE,FALSE,1,FALSE
1000,301,0.1,0.5,"Full-GMM",-1,-1.2815515655446,22.7433053769491,TRUE,TRUE,0,FALSE
1000,301,0.1,0.5,"Full-GMM",-0.5,-0.781551565544601,14.28021956029,TRUE,TRUE,0,FALSE
1000,301,0.1,0.5,"Full-GMM",-0.25,-0.531551565544601,8.20530889106212,TRUE,TRUE,0,FALSE
1000,301,0.1,0.5,"Full-GMM",0.25,-0.0315515655446008,1.633007075814,FALSE,FALSE,1,FALSE
1000,301,0.1,0.5,"Full-GMM",0.5,0.218448434455399,2.09291237142557,FALSE,FALSE,1,FALSE
1000,301,0.1,0.5,"Full-GMM",1,0.718448434455399,2.54874663226359,FALSE,FALSE,1,FALSE
1000,301,0.1,0.5,"DML-IVQR-BC",-1,-1.2815515655446,19.1473240570874,TRUE,TRUE,0,FALSE
1000,301,0.1,0.5,"DML-IVQR-BC",-0.5,-0.781551565544601,7.61025578793704,TRUE,TRUE,0,FALSE
1000,301,0.1,0.5,"DML-IVQR-BC",-0.25,-0.531551565544601,9.20664258665078,TRUE,TRUE,0,FALSE
1000,301,0.1,0.5,"DML-IVQR-BC",0.25,-0.0315515655446008,5.37652988836519,FALSE,FALSE,1,FALSE
1000,301,0.1,0.5,"DML-IVQR-BC",0.5,0.218448434455399,3.75500935557379,FALSE,FALSE,1,FALSE
1000,301,0.1,0.5,"DML-IVQR-BC",1,0.718448434455399,3.90407490363317,FALSE,FALSE,1,FALSE
1000,301,0.25,0.5,"Oracle-GMM",-1,-0.674489750196082,37.1760538465153,TRUE,TRUE,0,FALSE
1000,301,0.25,0.5,"Oracle-GMM",-0.5,-0.174489750196082,24.1802791102329,TRUE,TRUE,0,FALSE
1000,301,0.25,0.5,"Oracle-GMM",-0.25,0.0755102498039183,15.3829609787767,TRUE,TRUE,0,FALSE
1000,301,0.25,0.5,"Oracle-GMM",0.25,0.575510249803918,2.21783042539727,FALSE,FALSE,1,FALSE
1000,301,0.25,0.5,"Oracle-GMM",0.5,0.825510249803918,4.93445787900753,FALSE,FALSE,1,FALSE
1000,301,0.25,0.5,"Oracle-GMM",1,1.32551024980392,7.61805897511959,TRUE,TRUE,0,FALSE
1000,301,0.25,0.5,"Full-GMM",-1,-0.674489750196082,18.5817533550332,TRUE,TRUE,0,FALSE
1000,301,0.25,0.5,"Full-GMM",-0.5,-0.174489750196082,11.3560535041676,TRUE,TRUE,0,FALSE
1000,301,0.25,0.5,"Full-GMM",-0.25,0.0755102498039183,13.2675898391506,TRUE,TRUE,0,FALSE
1000,301,0.25,0.5,"Full-GMM",0.25,0.575510249803918,0.800048262914126,FALSE,FALSE,1,FALSE
1000,301,0.25,0.5,"Full-GMM",0.5,0.825510249803918,1.02007071144159,FALSE,FALSE,1,FALSE
1000,301,0.25,0.5,"Full-GMM",1,1.32551024980392,4.14250615317945,FALSE,FALSE,1,FALSE
1000,301,0.25,0.5,"DML-IVQR-BC",-1,-0.674489750196082,36.8793120113596,TRUE,TRUE,0,FALSE
1000,301,0.25,0.5,"DML-IVQR-BC",-0.5,-0.174489750196082,17.9233551197536,TRUE,TRUE,0,FALSE
1000,301,0.25,0.5,"DML-IVQR-BC",-0.25,0.0755102498039183,11.9687287792363,TRUE,TRUE,0,FALSE
1000,301,0.25,0.5,"DML-IVQR-BC",0.25,0.575510249803918,0.817941742704422,FALSE,FALSE,1,FALSE
1000,301,0.25,0.5,"DML-IVQR-BC",0.5,0.825510249803918,3.16809429420999,FALSE,FALSE,1,FALSE
1000,301,0.25,0.5,"DML-IVQR-BC",1,1.32551024980392,3.02848902215002,FALSE,FALSE,1,FALSE
1000,301,0.5,0.5,"Oracle-GMM",-1,0,22.9829601658742,TRUE,TRUE,0,FALSE
1000,301,0.5,0.5,"Oracle-GMM",-0.5,0.5,12.7387497769914,TRUE,TRUE,0,FALSE
1000,301,0.5,0.5,"Oracle-GMM",-0.25,0.75,7.90029845137895,TRUE,TRUE,0,FALSE
1000,301,0.5,0.5,"Oracle-GMM",0.25,1.25,3.61807840396235,FALSE,FALSE,1,FALSE
1000,301,0.5,0.5,"Oracle-GMM",0.5,1.5,7.42121946584307,TRUE,TRUE,0,FALSE
1000,301,0.5,0.5,"Oracle-GMM",1,2,19.9710186680039,TRUE,TRUE,0,FALSE
1000,301,0.5,0.5,"Full-GMM",-1,0,13.6609886298759,TRUE,TRUE,0,FALSE
1000,301,0.5,0.5,"Full-GMM",-0.5,0.5,6.83253868577764,TRUE,TRUE,0,FALSE
1000,301,0.5,0.5,"Full-GMM",-0.25,0.75,2.40389007322494,FALSE,FALSE,1,FALSE
1000,301,0.5,0.5,"Full-GMM",0.25,1.25,1.09461014801459,FALSE,FALSE,1,FALSE
1000,301,0.5,0.5,"Full-GMM",0.5,1.5,4.43116076040802,FALSE,FALSE,1,FALSE
1000,301,0.5,0.5,"Full-GMM",1,2,18.7387390294195,TRUE,TRUE,0,FALSE
1000,301,0.5,0.5,"DML-IVQR-BC",-1,0,21.3985498401285,TRUE,TRUE,0,FALSE
1000,301,0.5,0.5,"DML-IVQR-BC",-0.5,0.5,14.7113986497989,TRUE,TRUE,0,FALSE
1000,301,0.5,0.5,"DML-IVQR-BC",-0.25,0.75,5.70036126523921,FALSE,FALSE,1,FALSE
1000,301,0.5,0.5,"DML-IVQR-BC",0.25,1.25,1.04034056936682,FALSE,FALSE,1,FALSE
1000,301,0.5,0.5,"DML-IVQR-BC",0.5,1.5,5.51216637001243,FALSE,FALSE,1,FALSE
1000,301,0.5,0.5,"DML-IVQR-BC",1,2,15.4963433991717,TRUE,TRUE,0,FALSE
1000,301,0.75,0.5,"Oracle-GMM",-1,0.674489750196082,9.63506956693144,TRUE,TRUE,0,FALSE
1000,301,0.75,0.5,"Oracle-GMM",-0.5,1.17448975019608,12.6652258851202,TRUE,TRUE,0,FALSE
1000,301,0.75,0.5,"Oracle-GMM",-0.25,1.42448975019608,10.3477989814934,TRUE,TRUE,0,FALSE
1000,301,0.75,0.5,"Oracle-GMM",0.25,1.92448975019608,2.05521221668327,FALSE,FALSE,1,FALSE
1000,301,0.75,0.5,"Oracle-GMM",0.5,2.17448975019608,9.55984194536038,TRUE,TRUE,0,FALSE
1000,301,0.75,0.5,"Oracle-GMM",1,2.67448975019608,27.2443927749549,TRUE,TRUE,0,FALSE
1000,301,0.75,0.5,"Full-GMM",-1,0.674489750196082,1.84492856368574,FALSE,FALSE,1,FALSE
1000,301,0.75,0.5,"Full-GMM",-0.5,1.17448975019608,1.52109405067505,FALSE,FALSE,1,FALSE
